match_id,patch,region,tournament,team1_name,team2_name,team1_drafted_champions,team2_drafted_champions,team1_banned_champions,team2_banned_champions,winner
d6417b89-a41e-45f5-af23-0e67c9bfea0a,,LEC,LEC - Spring 2024,Team BDS,Team Heretics,Orianna|Aphelios|Thresh|K'Sante|Sejuani,Rell|Zeri|Neeko|Nocturne|Twisted Fate,Senna|Kalista|Vi|Gragas|Lee Sin,Smolder|Ashe|Olaf|Renekton|Xin Zhao,1
3481c092-270c-4d7f-b444-c9faa24a7731,,LEC,LEC - Spring 2024,Team Vitality,Fnatic,Kalista|Ahri|Nautilus|K'Sante|Viego,Varus|Ashe|Volibear|Karma|Olaf,Orianna|Taliyah|Poppy|Renekton|Twisted Fate,Senna|Smolder|Vi|Jax|Jarvan IV,1
3ac05fe9-1ec9-404f-8031-516d75b3191b,,LEC,LEC - Spring 2024,G2 Esports,GIANTX,Rell|Draven|Karma|Jax|Xin Zhao,Varus|Maokai|Tristana|Udyr|Braum,Vi|Jarvan IV|Smolder|Rumble|Gragas,Kalista|Orianna|Neeko|Nautilus|Aatrox,0
eeac8b65-06b3-467b-893b-9659ed478c8d,,LEC,LEC - Spring 2024,Rogue,MAD Lions KOI,Orianna|Xin Zhao|K'Sante|Lucian|Nami,Ahri|Jarvan IV|Twisted Fate|Jinx|Nautilus,Vi|Varus|Zeri|Aphelios|Xayah,Senna|Smolder|Kalista|Renata Glasc|Rakan,1
33ef74cd-f1db-4f1e-b17b-51dcd4b10def,,LEC,LEC - Spring 2024,SK Gaming,Karmine Corp,Varus|Maokai|Renata Glasc|Renekton|Taliyah,Xayah|Rakan|Hwei|Viego|Sion,Vi|Zeri|Ahri|Lee Sin|Jarvan IV,Rell|Kalista|Smolder|Jayce|Jax,0
231f896c-21fd-4a2e-a15c-16608ef05f1f,,LEC,LEC - Spring 2024,GIANTX,Rogue,Vi|Taliyah|Rakan|Gragas|Nilah,Ahri|Zeri|Jarvan IV|Lulu|Ornn,Senna|Orianna|Poppy|Renata Glasc|Aatrox,Kalista|Smolder|Varus|Kai'Sa|Rumble,0
7c8ac838-da10-438a-a45a-4b9faaf5f078,,LEC,LEC - Spring 2024,Team BDS,Fnatic,Orianna|Xin Zhao|Zeri|Rell|Renekton,Karma|Vi|Nautilus|Jinx|Rumble,Taliyah|Jax|Varus|Twisted Fate|Kai'Sa,Neeko|Smolder|Kalista|Olaf|Braum,0
eacc0b40-1c36-4906-b47d-55e6ea21839b,,LEC,LEC - Spring 2024,G2 Esports,SK Gaming,Neeko|Draven|Viego|Rek'Sai|Annie,Ahri|Lee Sin|K'Sante|Rakan|Xayah,Vi|Jarvan IV|Varus|Renata Glasc|Braum,Ashe|Kalista|Rell|Twisted Fate|Nautilus,0
29b5ab20-827c-47cd-a9e8-40903dae2b1d,,LEC,LEC - Spring 2024,MAD Lions KOI,Team Heretics,Senna|Ahri|Nautilus|Jax|Gragas,Orianna|Zeri|Rakan|Volibear|Aatrox,Kalista|Varus|Neeko|Gnar|Jarvan IV,Smolder|Ivern|Vi|Twisted Fate|Xin Zhao,1
c45b8fbb-7368-46c0-b2e2-9baaba3a22b9,,LEC,LEC - Spring 2024,Team Vitality,Karmine Corp,Orianna|Rell|Twisted Fate|Aatrox|Camille,Ahri|Senna|Lee Sin|Nautilus|Gnar,Zeri|Vi|Jinx|Renekton|Nilah,Varus|Kalista|Smolder|Rumble|Draven,0
143a37c7-ca62-441f-a96d-15f85b298305,,LEC,LEC - Spring 2024,SK Gaming,Fnatic,Varus|Rell|Renekton|Corki|Maokai,Zeri|Vi|Karma|Poppy|Alistar,Orianna|Jarvan IV|Ashe|Rumble|Olaf,Neeko|Taliyah|Kalista|Renata Glasc|Hwei,1
ca00e8c5-ba5a-4db8-9b64-0d598c0975f3,,LEC,LEC - Spring 2024,Team Vitality,GIANTX,Vi|Smolder|Braum|Syndra|K'Sante,Taliyah|Rell|Rakan|Kalista|Gnar,Rumble|Xayah|Ashe|Renekton|Zeri,Twisted Fate|Senna|Orianna|Aatrox|Ahri,1
d89c763a-07b7-4e2a-821b-b526629dd7a5,,LEC,LEC - Spring 2024,Team BDS,MAD Lions KOI,Kalista|Renata Glasc|Ahri|Volibear|Renekton,Smolder|Neeko|Braum|Xin Zhao|Annie,Senna|Vi|Varus|Twisted Fate|Jayce,Orianna|Ashe|Karma|Jax|Olaf,1
dac5726b-c0c2-4678-b5f4-5795f04793a3,,LEC,LEC - Spring 2024,Rogue,G2 Esports,Orianna|Senna|Nautilus|Volibear|Aatrox,Karma|Rell|Smolder|Ivern|Rek'Sai,Draven|Varus|Taliyah|Braum|Jax,Vi|Jarvan IV|Kalista|Kled|Lee Sin,0
21addad0-2c44-4bb9-beb4-2048f294c5e6,,LEC,LEC - Spring 2024,Karmine Corp,Team Heretics,Zeri|Karma|Jarvan IV|Rakan|Olaf,Orianna|Senna|Yasuo|Sejuani|Gnar,Draven|Volibear|Varus|Rell|Gragas,Vi|Smolder|Kalista|Renekton|K'Sante,1
92968e46-046a-4979-80ae-83f4ffd073f8,,LEC,LEC - Spring 2024,Team Heretics,GIANTX,Vi|Zeri|Annie|Nautilus|Rek'Sai,Rell|Varus|Karma|Rakan|Jayce,Rumble|Kalista|Ashe|Twisted Fate,Orianna|Neeko|Taliyah|Gragas|Aatrox,1
61a69e9d-cb77-4570-b35d-0b5e235f472e,,LEC,LEC - Spring 2024,Rogue,SK Gaming,Kalista|Blitzcrank|Karma|Gragas|Viego,Renata Glasc|Draven|Xin Zhao|Hwei|K'Sante,Rell|Vi|Varus|Taliyah|Gnar,Senna|Orianna|Volibear|Jarvan IV|Jax,0
d2cbceb6-14b3-4ba2-9c42-3da3f40b64cf,,LEC,LEC - Spring 2024,Fnatic,MAD Lions KOI,Taliyah|Kai'Sa|Volibear|K'Sante|Leona,Zeri|Rell|Ahri|Renata Glasc|Udyr,Neeko|Smolder|Varus|Twisted Fate|Xin Zhao,Orianna|Kalista|Vi|Rek'Sai|Nautilus,1
