region,group_type,tournament_id,tournament_name,team_id,team_name,team_games,champion_id,champion_name,champ_games,champ_pct,computed_at
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,3d6dd0f6-f96f-3375-84f6-86ac9ff68538,Gwen,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,df57a4ea-3f1a-3e5f-9a38-4589c6966fde,Jax,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,4,44.44444444444444,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,a0cf8bf6-39d8-30fb-9dab-c1e8af747901,Kalista,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,670a5be5-c642-361c-81f7-2cfb6cbb0ae3,Kennen,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,8a23d389-2c48-35ec-9d16-a225fc7c3dfd,LeBlanc,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,7927c3c0-d37c-36f0-922a-8c422f5ce170,Lillia,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,5fb5f03b-af85-31e8-a476-bf7f73a4819a,Nautilus,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,64a87acc-1566-3df6-ba47-c9847adb808d,Neeko,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,431d18c8-1aee-3d01-8b0a-8e46172e7761,Renata Glasc,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,7889d995-c5bd-3d3a-a142-cbec510a328e,Seraphine,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,ac22a3e4-a3c0-3b90-beee-f6b502d84773,Sona,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,362848c1-8982-3378-a4fd-b49296f5bdb4,Tristana,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,ab13269a-7517-3048-8d48-af87c8211b08,Trundle,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,d5da0bd8-00ea-3bc1-9ad9-09751d791b20,Varus,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,28c76f65-a320-3efc-8dbf-f5ccd8f30078,Vi,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,96af4071-d73d-3c52-ac51-209e46e315a7,Viego,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,5d2048ce-467c-3674-97fe-93c4eddf6609,Vladimir,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,159758c6-e12b-32cc-8b30-a3eec29d655c,Xin Zhao,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,31822a27-64be-3b58-9cfa-17fd705fc871,Yone,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47380,G2 Esports,9,ec7ba948-3e9d-373a-bfa4-569c749fdca7,Zyra,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,e8ec9716-e9de-339a-add1-8dcef41ebdf4,Aatrox,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,a493c24b-17f8-34e5-ba90-0bdb40523099,Akali,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,9104bd4f-7d7d-3895-8151-d3210b34e3d2,Alistar,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,24553764-d70e-3d37-ab9b-51b37ff3e287,Aphelios,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,2bcecd67-6a8c-3c44-be6a-bd120bc1dcc5,Bard,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,5be418fd-7fab-3bb3-b545-515919c15814,Draven,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,65428cd5-ead8-3e43-9465-5789d23ec79a,Gragas,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,3d6dd0f6-f96f-3375-84f6-86ac9ff68538,Gwen,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,df57a4ea-3f1a-3e5f-9a38-4589c6966fde,Jax,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,5748a92e-ed31-3fbf-854d-a37923f7c7ae,Jhin,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,a0cf8bf6-39d8-30fb-9dab-c1e8af747901,Kalista,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,2318754b-1f27-3758-a5d7-d221fce0f02e,Lucian,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,e680cccf-8234-39c7-979f-4b749909b65a,Milio,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,ecbbe9a4-9956-3828-b9d1-e5c148eb7959,Nami,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,5fb5f03b-af85-31e8-a476-bf7f73a4819a,Nautilus,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,64a87acc-1566-3df6-ba47-c9847adb808d,Neeko,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,5179b7c8-f751-3f66-b40d-6671d54aab37,Nocturne,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,8708d312-6987-35a9-90a5-db14b14babac,Orianna,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,31360e91-4470-348a-9a2b-ce10e9a107b1,Rakan,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,4,44.44444444444444,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,431d18c8-1aee-3d01-8b0a-8e46172e7761,Renata Glasc,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,a6c6341f-f06c-3428-a0e3-797a0d0e2638,Renekton,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,7552f226-fa3b-3053-b692-0dcdd9c79cf4,Rumble,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,362848c1-8982-3378-a4fd-b49296f5bdb4,Tristana,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,d5da0bd8-00ea-3bc1-9ad9-09751d791b20,Varus,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,e5eeaee9-eaa4-330f-85a1-e90230d9e0ad,Xayah,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),353,SK Gaming,9,159758c6-e12b-32cc-8b30-a3eec29d655c,Xin Zhao,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,e8ec9716-e9de-339a-add1-8dcef41ebdf4,Aatrox,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,436a79b6-6087-3bbe-b340-3620c4cbd696,Blitzcrank,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,717061ba-4e85-30e1-9340-aef80368dfa0,Gnar,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,96a4f5e1-ecb7-3342-8b29-c16dd0146a03,Heimerdinger,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,bbd16ab8-92ed-3f82-8748-b23c20eca335,Jarvan IV,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,fa136dcc-94b9-35e2-aaff-cc4c2c46f7a3,Jayce,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,a0cf8bf6-39d8-30fb-9dab-c1e8af747901,Kalista,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,8a23d389-2c48-35ec-9d16-a225fc7c3dfd,LeBlanc,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,a0b6984e-e1ec-3e4c-a98d-34a6ba4aec9f,Lee Sin,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,2318754b-1f27-3758-a5d7-d221fce0f02e,Lucian,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,e680cccf-8234-39c7-979f-4b749909b65a,Milio,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,5fb5f03b-af85-31e8-a476-bf7f73a4819a,Nautilus,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,8708d312-6987-35a9-90a5-db14b14babac,Orianna,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,31360e91-4470-348a-9a2b-ce10e9a107b1,Rakan,4,44.44444444444444,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,1e62a140-7265-3823-884d-621be47f2b00,Senna,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,5f3ce9cb-be45-3625-8c1d-e8068d6fee76,Sivir,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,362848c1-8982-3378-a4fd-b49296f5bdb4,Tristana,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,8c254736-e657-3ae4-8d0d-d322b2619582,Twisted Fate,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,feae77fb-662d-3591-b06c-179f7697a1c3,Udyr,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,d5da0bd8-00ea-3bc1-9ad9-09751d791b20,Varus,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,28c76f65-a320-3efc-8dbf-f5ccd8f30078,Vi,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,159758c6-e12b-32cc-8b30-a3eec29d655c,Xin Zhao,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),106,Rogue,9,1dc7e56e-efef-35da-b827-dd31dd8812bf,Zeri,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,a493c24b-17f8-34e5-ba90-0bdb40523099,Akali,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,24553764-d70e-3d37-ab9b-51b37ff3e287,Aphelios,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,436a79b6-6087-3bbe-b340-3620c4cbd696,Blitzcrank,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,3,33.33333333333333,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,3d6dd0f6-f96f-3375-84f6-86ac9ff68538,Gwen,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,c06cfbca-7807-35ee-8561-9daa33b93512,Hwei,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,df57a4ea-3f1a-3e5f-9a38-4589c6966fde,Jax,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,4,44.44444444444444,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,a0cf8bf6-39d8-30fb-9dab-c1e8af747901,Kalista,4,44.44444444444444,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,2318754b-1f27-3758-a5d7-d221fce0f02e,Lucian,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,e680cccf-8234-39c7-979f-4b749909b65a,Milio,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,64a87acc-1566-3df6-ba47-c9847adb808d,Neeko,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,8708d312-6987-35a9-90a5-db14b14babac,Orianna,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,1e6bddd1-a107-3db2-a589-5bec2044b11c,Poppy,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,431d18c8-1aee-3d01-8b0a-8e46172e7761,Renata Glasc,2,22.22222222222222,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,a6c6341f-f06c-3428-a0e3-797a0d0e2638,Renekton,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,7552f226-fa3b-3053-b692-0dcdd9c79cf4,Rumble,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,8092e614-e064-36f3-87b7-0c5ac018d7cc,Sejuani,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
LEC,tournament,756928,LEC - Winter 2024 (Regular Season: Regular Season),47376,Fnatic,9,feae77fb-662d-3591-b06c-179f7697a1c3,Udyr,1,11.11111111111111,2026-02-03T06:10:34.198397+00:00
