region,group_type,tournament_id,tournament_name,team_id,team_name,team_games,champion_id,champion_name,champ_games,champ_pct,computed_at
LTA,tournament,775631,LTA North - Split 1 2025,340,FlyQuest,8,31822a27-64be-3b58-9cfa-17fd705fc871,Yone,1,12.5,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,340,FlyQuest,8,ec7ba948-3e9d-373a-bfa4-569c749fdca7,Zyra,1,12.5,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,a493c24b-17f8-34e5-ba90-0bdb40523099,Akali,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,9104bd4f-7d7d-3895-8151-d3210b34e3d2,Alistar,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,6d94812f-ea1f-3460-80b7-c38518abb709,Ambessa,2,28.57142857142857,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,7d32face-a9ea-34d5-a9c5-da2488edf133,Amumu,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,787b7cb3-d9ef-3d55-91f6-7e076ba8b0c5,Braum,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,5f69228a-cad9-3813-9d0b-31c455503d83,Caitlyn,2,28.57142857142857,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,2,28.57142857142857,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,3a52e342-5377-32b9-935f-b54a66688acd,Ezreal,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,c06cfbca-7807-35ee-8561-9daa33b93512,Hwei,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,df57a4ea-3f1a-3e5f-9a38-4589c6966fde,Jax,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,fa136dcc-94b9-35e2-aaff-cc4c2c46f7a3,Jayce,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,2,28.57142857142857,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,3f8c659e-ac1f-3a2e-877d-3af99bbc027b,Leona,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,3,42.85714285714286,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,5fb5f03b-af85-31e8-a476-bf7f73a4819a,Nautilus,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,8708d312-6987-35a9-90a5-db14b14babac,Orianna,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,2,28.57142857142857,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,a6c6341f-f06c-3428-a0e3-797a0d0e2638,Renekton,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,8092e614-e064-36f3-87b7-0c5ac018d7cc,Sejuani,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,52ab36ab-7b94-31c7-afa5-e74badcd74ea,Skarner,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,d5da0bd8-00ea-3bc1-9ad9-09751d791b20,Varus,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,28c76f65-a320-3efc-8dbf-f5ccd8f30078,Vi,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,39cd3cf0-4f19-3b16-a4fa-9b650bc71e9e,Viktor,2,28.57142857142857,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,9530371e-3e7d-3e74-a17d-aa5ac56abf85,Wukong,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,31822a27-64be-3b58-9cfa-17fd705fc871,Yone,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,53073,Shopify Rebellion,7,b4221d04-e00b-3e8a-8a6b-2d7cecc54ef7,Ziggs,1,14.28571428571429,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,9104bd4f-7d7d-3895-8151-d3210b34e3d2,Alistar,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,cdfefdba-3f62-3d3a-b20d-62e9d7a474e1,Ashe,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,2bf2eedb-58ef-39d3-8be6-88508b55ffc3,Aurora,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,2bcecd67-6a8c-3c44-be6a-bd120bc1dcc5,Bard,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,787b7cb3-d9ef-3d55-91f6-7e076ba8b0c5,Braum,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,d5df6ed8-d7a4-3964-a295-cde171d889ae,Camille,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,3a52e342-5377-32b9-935f-b54a66688acd,Ezreal,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,717061ba-4e85-30e1-9340-aef80368dfa0,Gnar,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,fa136dcc-94b9-35e2-aaff-cc4c2c46f7a3,Jayce,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,5748a92e-ed31-3fbf-854d-a37923f7c7ae,Jhin,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,3f8c659e-ac1f-3a2e-877d-3af99bbc027b,Leona,3,50.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,a6c6341f-f06c-3428-a0e3-797a0d0e2638,Renekton,2,33.33333333333333,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,7552f226-fa3b-3053-b692-0dcdd9c79cf4,Rumble,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,8092e614-e064-36f3-87b7-0c5ac018d7cc,Sejuani,3,50.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,14fada26-63ec-357f-8bf6-e2993edca107,Taliyah,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,d5da0bd8-00ea-3bc1-9ad9-09751d791b20,Varus,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,28c76f65-a320-3efc-8dbf-f5ccd8f30078,Vi,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,9530371e-3e7d-3e74-a17d-aa5ac56abf85,Wukong,2,33.33333333333333,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,31822a27-64be-3b58-9cfa-17fd705fc871,Yone,3,50.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47351,Cloud9 Kia,6,b4221d04-e00b-3e8a-8a6b-2d7cecc54ef7,Ziggs,2,33.33333333333333,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,d50bfa6a-0179-375a-b583-e23a79a16908,Ahri,2,40.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,6d94812f-ea1f-3460-80b7-c38518abb709,Ambessa,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,2bf2eedb-58ef-39d3-8be6-88508b55ffc3,Aurora,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,3a52e342-5377-32b9-935f-b54a66688acd,Ezreal,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,ca371e80-177a-3738-b51c-62f85a56916c,Miss Fortune,2,40.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,5179b7c8-f751-3f66-b40d-6671d54aab37,Nocturne,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,8708d312-6987-35a9-90a5-db14b14babac,Orianna,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,e0e42b0a-7461-3143-b9a9-b70417c2384d,Pantheon,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,1e6bddd1-a107-3db2-a589-5bec2044b11c,Poppy,2,40.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,31360e91-4470-348a-9a2b-ce10e9a107b1,Rakan,2,40.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,7552f226-fa3b-3053-b692-0dcdd9c79cf4,Rumble,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,6b28be83-b1f2-3f1b-b887-85f87e172511,Sylas,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,9a12f2ed-f7d8-3872-a108-2c1c2becc3b8,Urgot,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,d5da0bd8-00ea-3bc1-9ad9-09751d791b20,Varus,2,40.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,28c76f65-a320-3efc-8dbf-f5ccd8f30078,Vi,2,40.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,96af4071-d73d-3c52-ac51-209e46e315a7,Viego,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,54198,LYON,5,159758c6-e12b-32cc-8b30-a3eec29d655c,Xin Zhao,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,a493c24b-17f8-34e5-ba90-0bdb40523099,Akali,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,6d94812f-ea1f-3460-80b7-c38518abb709,Ambessa,2,33.33333333333333,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,cdfefdba-3f62-3d3a-b20d-62e9d7a474e1,Ashe,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,2bf2eedb-58ef-39d3-8be6-88508b55ffc3,Aurora,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,484c410a-0c65-3c5d-8f22-a34e2e883427,Elise,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,3a52e342-5377-32b9-935f-b54a66688acd,Ezreal,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,aeab401d-5c3e-38d6-8bb5-fe87f6db1a6f,Galio,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,717061ba-4e85-30e1-9340-aef80368dfa0,Gnar,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,df57a4ea-3f1a-3e5f-9a38-4589c6966fde,Jax,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,fa136dcc-94b9-35e2-aaff-cc4c2c46f7a3,Jayce,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,16e85313-6510-315b-83f5-13f437b191c3,Kai'Sa,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,ca371e80-177a-3738-b51c-62f85a56916c,Miss Fortune,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,73de7cf4-356a-3850-89bc-41a575bd660a,Ornn,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,1e6bddd1-a107-3db2-a589-5bec2044b11c,Poppy,3,50.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,31360e91-4470-348a-9a2b-ce10e9a107b1,Rakan,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
